student_id,student_name,TransportMeans,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours_num,MathScore,ReadingScore,WritingScore,TotalPerformance
11639,Christopher Cox,private,some college,standard,none,married,never,yes,1,7.5,48,56,56,low
11640,Jonathan Moreno,school_bus,high school,standard,completed,married,regularly,no,2,7.5,86,94,100,high
11641,Manuel Foster,school_bus,associate's degree,standard,none,divorced,regularly,yes,1,2.5,66,69,71,low
11642,Amber Nash,school_bus,associate's degree,free/reduced,none,married,sometimes,no,2,2.5,57,58,56,low
11643,Claudia Collins,school_bus,associate's degree,standard,none,divorced,sometimes,yes,4,7.5,69,56,58,low
11644,Kimberly Burton,school_bus,some college,free/reduced,none,married,regularly,yes,4,11,64,70,63,low
11645,Robert Knight,private,some college,standard,completed,divorced,never,no,1,7.5,59,59,56,low
11646,Robert Randolph,school_bus,some college,standard,none,married,sometimes,yes,1,7.5,64,57,54,low
11647,Dawn Bell,private,some college,free/reduced,none,married,sometimes,yes,5,2.5,40,53,43,low
11648,Brian Davidson,school_bus,associate's degree,free/reduced,none,married,regularly,no,2,7.5,87,76,72,medium
11649,Angela Gray,private,some high school,standard,none,married,sometimes,yes,4,7.5,77,64,61,low
11650,Kayla Mccoy,private,some college,free/reduced,completed,single,sometimes,no,1,7.5,75,80,76,medium
11651,Ronald Villarreal,private,master's degree,standard,none,married,sometimes,yes,1,7.5,88,86,87,high
11652,Todd Oconnell,school_bus,high school,standard,none,single,sometimes,no,3,7.5,61,64,60,low
11653,Vincent Anderson,school_bus,high school,standard,none,single,sometimes,yes,4,7.5,60,60,60,low
11654,Teresa Gomez,school_bus,some college,free/reduced,none,divorced,never,no,1,7.5,67,70,65,low
11655,Maria Alexander,school_bus,high school,standard,completed,married,never,yes,1,7.5,62,60,64,low
11656,Jose Mclaughlin,school_bus,bachelor's degree,standard,none,married,sometimes,no,7,7.5,97,87,83,high
11657,Kim Rivas,private,bachelor's degree,free/reduced,none,divorced,sometimes,yes,3,2.5,80,89,83,medium
11658,Jesus Martin,private,master's degree,standard,none,married,sometimes,yes,3,7.5,80,74,69,medium
11659,James Brewer,school_bus,associate's degree,free/reduced,completed,married,never,no,1,7.5,85,82,76,medium
11660,Mariah Montgomery,private,associate's degree,standard,none,divorced,sometimes,yes,2,2.5,53,66,59,low
11661,Raymond Cochran,school_bus,some college,free/reduced,completed,married,sometimes,no,2,7.5,58,42,48,low
11662,Patricia Lambert,school_bus,some college,standard,none,widowed,regularly,no,7,7.5,48,58,59,low
11663,Eric Patel,private,associate's degree,standard,completed,single,regularly,yes,4,2.5,75,74,76,medium
11664,Sarah Lamb,school_bus,some high school,standard,none,married,regularly,yes,1,11,71,52,48,low
11665,Amy Weiss,school_bus,some high school,free/reduced,completed,married,sometimes,yes,4,11,70,81,85,medium
11666,Evelyn Poole,school_bus,associate's degree,standard,completed,married,sometimes,yes,3,7.5,89,79,75,medium
11667,Samuel Walker,private,some high school,standard,none,married,regularly,yes,1,7.5,61,53,52,low
11668,Sergio Moore,private,bachelor's degree,standard,none,divorced,sometimes,yes,1,7.5,62,73,68,low
11669,Sonia Smith,school_bus,master's degree,free/reduced,none,divorced,regularly,yes,4,2.5,44,66,58,low
11670,James Calhoun,school_bus,some college,free/reduced,completed,married,sometimes,no,1,11,63,70,76,medium
11671,Rachel Snyder,school_bus,high school,standard,none,single,regularly,no,1,7.5,81,69,72,medium
11672,Jose Johnson,private,some high school,free/reduced,none,married,regularly,yes,2,7.5,60,73,72,low
11673,Ann Taylor,school_bus,some college,standard,completed,single,regularly,yes,4,7.5,92,86,91,high
11674,Amy Ferguson,private,high school,free/reduced,completed,single,regularly,yes,1,7.5,62,73,71,low
11675,Michael Rodriguez,private,associate's degree,standard,completed,married,regularly,yes,3,2.5,95,91,92,high
11676,Spencer Reed,school_bus,some high school,free/reduced,none,divorced,sometimes,yes,1,7.5,83,83,72,medium
11677,Zachary Vaughn,private,high school,free/reduced,none,married,sometimes,yes,4,2.5,38,53,54,low
11678,Natalie Flores,private,high school,standard,none,married,regularly,yes,1,2.5,79,59,62,low
11679,Travis Griffin,school_bus,some college,standard,none,widowed,sometimes,yes,1,7.5,62,46,51,low
11680,Jill Garcia,private,some college,standard,none,single,sometimes,yes,0,11,53,42,38,low
11681,Brooke Vance,school_bus,bachelor's degree,standard,none,single,regularly,yes,0,7.5,99,100,99,high
11682,Wendy Landry,private,master's degree,free/reduced,completed,divorced,sometimes,yes,0,7.5,80,95,99,high
11683,Aaron Hill,school_bus,associate's degree,standard,completed,married,sometimes,yes,1,7.5,57,54,60,low
11684,Brett Gomez,school_bus,some college,standard,completed,married,regularly,yes,1,2.5,90,95,90,high
11685,Douglas Gibson,school_bus,some college,free/reduced,none,married,regularly,yes,0,7.5,51,52,50,low
11686,Robyn Lopez,school_bus,some college,free/reduced,completed,married,sometimes,no,1,2.5,66,74,76,medium
11687,William Greer,private,some college,standard,none,married,sometimes,yes,2,7.5,89,84,85,high
11688,Jessica Dudley,school_bus,high school,standard,completed,married,sometimes,no,2,7.5,65,64,61,low
11689,Emily Matthews,private,high school,free/reduced,none,married,sometimes,yes,6,11,61,72,66,low
11690,Valerie Mcdaniel,school_bus,some high school,free/reduced,none,married,sometimes,no,3,2.5,62,53,49,low
11691,Andrew Parks,private,high school,free/reduced,completed,married,never,no,2,11,47,51,54,low
11692,Jessica Bennett,school_bus,master's degree,free/reduced,none,divorced,sometimes,yes,1,7.5,81,91,87,high
11693,Catherine Ochoa,school_bus,associate's degree,free/reduced,none,married,sometimes,yes,2,7.5,46,50,42,low
11694,Crystal Ruiz,school_bus,master's degree,free/reduced,completed,married,sometimes,yes,2,11,91,100,97,high
11695,Joseph Mendez,school_bus,some college,standard,none,single,never,no,2,2.5,74,85,80,medium
11696,Adam Golden,school_bus,master's degree,free/reduced,none,married,regularly,yes,0,7.5,66,62,63,low
11697,Kaitlyn Miller,private,some college,standard,none,married,never,yes,2,2.5,53,52,48,low
11698,Derrick Duran,private,bachelor's degree,standard,none,married,regularly,yes,1,7.5,70,79,78,medium
11699,Kevin Browning,private,master's degree,standard,none,married,never,yes,2,7.5,66,67,63,low
11700,Cheryl Hill,private,some college,standard,none,married,regularly,no,1,7.5,73,69,74,medium
11701,Amanda Frazier,school_bus,some college,standard,completed,divorced,regularly,yes,0,7.5,88,79,79,medium
11702,Christopher Carpenter,private,some college,free/reduced,none,married,sometimes,yes,1,7.5,65,72,66,low
11703,Adam Randall,private,associate's degree,standard,none,married,regularly,yes,2,7.5,69,68,74,medium
11704,Thomas Humphrey,private,some college,free/reduced,completed,married,sometimes,no,5,7.5,85,78,81,medium
11705,Christine Wright,school_bus,associate's degree,standard,none,married,never,yes,0,7.5,90,93,90,high
11706,Hunter Jones,school_bus,some college,standard,completed,married,never,yes,3,7.5,71,86,94,medium
11707,Krista Miller,school_bus,associate's degree,standard,none,single,regularly,yes,0,11,70,57,49,low
11708,Taylor Fields,private,some high school,standard,none,single,regularly,no,3,2.5,66,74,66,low
11709,Alyssa Hahn,private,bachelor's degree,free/reduced,none,divorced,sometimes,no,1,2.5,48,62,62,low
11710,Christopher Bell,school_bus,high school,standard,none,divorced,sometimes,yes,6,7.5,49,40,44,low
11711,Anita Mccullough,school_bus,high school,standard,completed,married,regularly,yes,3,7.5,92,100,99,high
11712,Carol Ortiz,private,high school,standard,completed,divorced,regularly,yes,4,7.5,86,82,77,medium
11713,Erika Curtis,school_bus,some high school,free/reduced,none,single,sometimes,yes,1,7.5,39,37,32,low
11714,Martin Peck,school_bus,associate's degree,standard,none,single,sometimes,yes,2,7.5,64,76,69,medium
11715,Dawn Peterson,school_bus,high school,standard,completed,single,sometimes,no,1,11,90,96,95,high
11716,Joseph Hudson,private,master's degree,free/reduced,none,married,sometimes,no,2,7.5,68,66,64,low
11717,Christian Ortiz,school_bus,some high school,free/reduced,none,single,sometimes,yes,0,7.5,44,39,31,low
11718,Dana Schwartz,private,some high school,standard,completed,married,sometimes,yes,0,7.5,68,73,67,low
11719,Margaret Little,private,high school,free/reduced,none,married,sometimes,yes,1,2.5,40,46,50,low
11720,Alexis Hays,school_bus,high school,free/reduced,none,single,regularly,no,3,7.5,43,60,54,low
11721,Anthony Wright,private,some college,standard,completed,divorced,sometimes,yes,4,7.5,83,85,84,medium
11722,Christine Mata,private,associate's degree,free/reduced,none,divorced,regularly,yes,0,7.5,23,35,35,low
11723,Sean Richards,school_bus,bachelor's degree,free/reduced,none,married,regularly,no,3,7.5,41,57,54,low
11724,Brandon Mitchell,school_bus,bachelor's degree,standard,none,divorced,regularly,yes,2,7.5,57,61,53,low
11725,Crystal Stevenson,school_bus,some college,free/reduced,none,single,sometimes,yes,2,7.5,60,73,72,low
11726,Tanner Santana,school_bus,some college,standard,none,widowed,sometimes,yes,5,2.5,65,55,50,low
11727,Lauren Sanchez,school_bus,some college,free/reduced,none,single,sometimes,no,2,7.5,34,46,44,low
11728,James Olsen,private,associate's degree,standard,completed,married,sometimes,yes,1,7.5,92,80,81,medium
11729,Danielle Jones,private,some college,standard,completed,single,never,no,4,11,80,87,94,high
11730,Michelle Oliver,school_bus,high school,standard,none,married,regularly,no,5,11,84,85,87,medium
11731,Joe Turner,school_bus,some college,free/reduced,completed,married,regularly,yes,2,7.5,96,81,83,high
11732,Angela Mendoza,school_bus,bachelor's degree,standard,none,married,never,no,1,7.5,72,67,69,low
11733,Matthew Lynn,school_bus,associate's degree,free/reduced,none,married,sometimes,yes,0,7.5,38,30,29,low
11734,Angela Franco,school_bus,high school,free/reduced,none,married,sometimes,yes,2,11,40,45,40,low
11735,Brenda Cooke,school_bus,some college,standard,completed,married,sometimes,yes,1,2.5,63,67,81,medium
11736,Ronald Lawson,private,associate's degree,free/reduced,completed,single,sometimes,no,2,7.5,44,50,54,low
11737,Cory Gentry,private,some high school,standard,none,divorced,regularly,yes,2,2.5,83,84,85,medium
11738,Cody Banks,school_bus,some college,standard,none,married,sometimes,yes,4,2.5,90,84,85,high
11739,Brenda Mason,school_bus,bachelor's degree,free/reduced,completed,married,sometimes,yes,1,7.5,75,80,74,medium
11740,Todd Sosa,school_bus,some high school,standard,none,single,regularly,no,1,2.5,65,80,80,medium
11741,Alexander Mcclure,private,master's degree,free/reduced,completed,married,regularly,yes,4,7.5,91,83,84,high
11742,Alyssa Vazquez,school_bus,associate's degree,standard,none,married,sometimes,yes,4,2.5,66,65,57,low
11743,Gary Jones,school_bus,some high school,standard,none,divorced,regularly,yes,3,7.5,56,58,52,low
11744,Darlene Henry,school_bus,associate's degree,standard,none,single,sometimes,yes,3,7.5,70,68,65,low
11745,Destiny Ramos,private,some college,free/reduced,none,married,sometimes,yes,3,11,55,60,52,low
11746,Samuel Reeves,school_bus,some college,free/reduced,none,married,sometimes,yes,1,2.5,67,69,63,low
11747,Rebecca Patel,school_bus,some high school,free/reduced,completed,single,sometimes,yes,2,2.5,51,68,63,low
11748,Danielle Harper,school_bus,high school,standard,completed,single,regularly,yes,2,7.5,95,87,90,high
11749,Ian Norman,school_bus,some college,standard,none,divorced,regularly,yes,2,7.5,57,52,54,low
11750,Marvin Fisher,school_bus,bachelor's degree,standard,none,single,never,no,1,7.5,83,98,97,high
11751,Jason Nelson,private,master's degree,free/reduced,none,divorced,regularly,yes,0,2.5,64,63,62,low
11752,Rachael Morton,school_bus,associate's degree,standard,none,widowed,sometimes,no,1,11,99,82,79,high
11753,Ashley Mendoza,private,some college,free/reduced,completed,single,regularly,yes,2,7.5,65,82,90,medium
11754,Matthew Pruitt,private,high school,standard,completed,married,never,yes,2,11,79,73,74,medium
11755,Donna Larson,school_bus,some high school,standard,none,single,sometimes,yes,2,7.5,58,72,67,low
11756,Jerry Larson,school_bus,high school,standard,none,married,regularly,yes,4,2.5,79,75,66,medium
11757,Ashley Welch,school_bus,some college,standard,none,divorced,never,yes,2,7.5,38,41,39,low
11758,William Duncan,school_bus,some college,free/reduced,completed,married,never,yes,1,2.5,94,88,82,high
11759,Brent Hardy,school_bus,some high school,standard,completed,married,sometimes,yes,5,7.5,71,74,66,medium
11760,Herbert Brewer,school_bus,bachelor's degree,free/reduced,none,divorced,regularly,yes,7,11,71,75,79,medium
11761,Kayla Soto,private,associate's degree,standard,completed,married,never,yes,3,7.5,83,84,82,medium
11762,Luis Shelton,private,associate's degree,standard,none,married,sometimes,yes,0,2.5,55,49,56,low
11763,James Richardson,private,some high school,free/reduced,none,single,sometimes,no,3,2.5,60,66,55,low
11764,Scott Donovan,private,some high school,standard,none,married,never,yes,4,2.5,61,53,44,low
11765,Andrea Wallace,private,high school,free/reduced,none,married,sometimes,yes,4,7.5,50,43,47,low
11766,Olivia Nelson,school_bus,bachelor's degree,free/reduced,none,married,sometimes,yes,0,2.5,65,73,72,medium
11767,Eric Pineda,school_bus,associate's degree,standard,completed,single,sometimes,yes,3,2.5,63,71,81,medium
11768,Brian Keller,school_bus,bachelor's degree,standard,none,married,regularly,no,4,7.5,70,64,64,low
11769,Garrett Holland,private,master's degree,free/reduced,none,single,sometimes,no,2,11,53,59,57,low
11770,Erik Vasquez,school_bus,some college,standard,none,married,regularly,no,3,7.5,50,58,55,low
11771,Alison Curtis,school_bus,high school,free/reduced,completed,married,sometimes,yes,1,7.5,45,57,55,low
11772,Erik Moore,school_bus,associate's degree,standard,completed,married,never,no,3,7.5,75,83,88,medium
11773,Stacy Sawyer,school_bus,some college,standard,none,married,sometimes,no,4,2.5,78,81,87,medium
11774,Amber Robinson,school_bus,high school,standard,none,divorced,sometimes,no,1,11,63,62,69,low
11775,Mary Wilson,private,bachelor's degree,standard,completed,married,sometimes,yes,1,7.5,61,81,81,medium
11776,Stephanie Garcia,school_bus,some high school,standard,none,divorced,sometimes,yes,0,7.5,58,60,59,low
11777,Lynn Bentley,school_bus,associate's degree,free/reduced,none,single,regularly,yes,5,7.5,92,77,80,medium
11778,Michael Mcbride,school_bus,some college,standard,completed,divorced,never,yes,0,2.5,87,81,75,medium
11779,Darlene Bishop,private,master's degree,standard,none,married,sometimes,yes,5,7.5,61,49,49,low
11780,Emily Day,school_bus,associate's degree,standard,none,married,never,yes,1,7.5,86,91,85,high
11781,Diana Austin,private,bachelor's degree,free/reduced,none,married,regularly,yes,3,7.5,76,74,68,medium
11782,Leonard Boyle,private,high school,standard,none,single,never,yes,1,7.5,97,83,80,high
11783,Marcia Kirk,school_bus,associate's degree,free/reduced,none,single,never,yes,2,7.5,48,48,48,low
11784,Keith Medina,private,associate's degree,standard,completed,single,sometimes,no,1,7.5,84,92,93,high
11785,Mark Scott,school_bus,some college,free/reduced,none,divorced,regularly,yes,3,7.5,78,83,82,medium
11786,Jason Mann,school_bus,some college,free/reduced,completed,married,sometimes,yes,1,7.5,66,74,75,medium
11787,Yolanda Brown,school_bus,associate's degree,standard,none,divorced,sometimes,no,6,2.5,57,58,56,low
11788,Daisy Lowe,school_bus,high school,free/reduced,none,married,sometimes,no,1,2.5,26,44,39,low
11789,Lynn Alvarez,school_bus,some college,standard,none,married,regularly,yes,2,7.5,71,69,68,low
